"Taxon","Database","Reference","Country","Population","Scarification","Stratification","GA3","Tmean","Alternating","Light","Germinated","Germinable"
"Trifolium campestre","Enscobase","RBGK","Greece","K_5968",1,0,0,21,0,1,117,120
"Trifolium campestre","Enscobase","RBGK","Italy","K_29463",1,0,0,21,0,1,191,200
"Trifolium campestre","Enscobase","RBGK","Italy","K_29463",1,1,0,25,0,1,49,49
"Trifolium campestre","Enscobase","RBGK","Italy","K_35422",0,0,0,20,0,1,34,50
"Trifolium campestre","Enscobase","RBGK","Italy","K_35422",1,0,0,20,0,1,50,50
"Trifolium campestre","Enscobase","RBGK","Italy","K_35422",1,0,0,21,0,1,145,150
"Trifolium campestre","Enscobase","RBGK","Italy","K_35673",1,0,0,20,0,1,20,20
"Trifolium campestre","Enscobase","RBGK","Italy","K_35673",1,0,0,21,0,1,114,120
"Trifolium campestre","Enscobase","RBGK","Italy","K_36050",1,0,0,20,0,1,20,20
"Trifolium campestre","Enscobase","RBGK","Italy","K_36050",1,0,0,21,0,1,119,120
"Trifolium campestre","Enscobase","RBGK","UK","K_9313",1,0,0,15,0,1,19,20
"Trifolium campestre","Enscobase","RBGK","UK","K_9313",1,0,0,16,0,1,69,70
"Trifolium campestre","Enscobase","RBGK","UK","K_9405",1,0,0,10,0,1,20,20
"Trifolium campestre","Enscobase","RBGK","UK","K_9405",1,0,0,11,0,1,100,100
"Trifolium dubium","Enscobase","RBGK","UK","K_11592",1,0,0,20,0,1,20,20
"Trifolium dubium","Enscobase","RBGK","UK","K_11592",1,0,0,21,0,1,119,120
"Trifolium dubium","Enscobase","RBGK","UK","K_136411",1,0,0,16,0,1,20,20
"Trifolium dubium","Enscobase","RBGK","UK","K_55413",1,0,0,10,0,1,19,20
"Trifolium dubium","Enscobase","RBGK","UK","K_55413",1,0,0,11,0,1,40,40
"Trifolium dubium","Enscobase","RBGK","UK","K_55457",1,0,0,15,0,1,20,20
"Trifolium dubium","Enscobase","RBGK","UK","K_55457",1,0,0,16,0,1,100,100
"Trifolium dubium","Enscobase","RBGK","UK","K_5980",1,0,0,20,0,1,50,50
"Trifolium dubium","Enscobase","RBGK","UK","K_5980",1,0,0,21,0,1,150,150
"Trifolium dubium","Enscobase","RBGK","UK","K_9483",1,0,0,15,0,1,10,10
"Trifolium dubium","Enscobase","RBGK","UK","K_9483",1,0,0,16,0,1,29,30
"Trifolium dubium","SOSPRADERAS","SOSPRADERAS","Portugal","SOS182",0,0,0,9,1,1,10,97
"Trifolium dubium","SOSPRADERAS","SOSPRADERAS","Portugal","SOS182",0,0,0,17,1,1,55,99
"Trifolium dubium","SOSPRADERAS","SOSPRADERAS","Portugal","SOS182",0,0,0,25,1,1,9,99
"Trifolium dubium","SOSPRADERAS","SOSPRADERAS","Portugal","SOS182",1,0,0,9,1,1,98,99
"Trifolium dubium","SOSPRADERAS","SOSPRADERAS","Portugal","SOS182",1,0,0,17,1,1,100,100
"Trifolium dubium","SOSPRADERAS","SOSPRADERAS","Portugal","SOS182",1,0,0,25,1,1,95,100
"Trifolium fragiferum","Enscobase","RBGK","Belgium","K_176068",1,0,0,15,0,1,19,19
"Trifolium fragiferum","Enscobase","RBGK","Belgium","K_176068",1,0,0,20,0,1,19,20
"Trifolium fragiferum","Enscobase","RBGK","France","K_33842",1,0,0,15,0,1,14,20
"Trifolium fragiferum","Enscobase","RBGK","France","K_33842",1,0,0,20,0,1,14,20
"Trifolium fragiferum","Enscobase","RBGK","France","K_34953",1,0,0,20,0,1,20,20
"Trifolium fragiferum","Enscobase","RBGK","France","K_34953",1,0,0,21,0,1,109,119
"Trifolium fragiferum","Enscobase","RBGK","France","K_37563",1,0,0,20,0,1,20,20
"Trifolium fragiferum","Enscobase","RBGK","France","K_37563",1,0,0,21,0,1,117,120
"Trifolium fragiferum","Enscobase","RBGK","Italy","K_35592",1,0,0,20,0,1,20,20
"Trifolium fragiferum","Enscobase","RBGK","Italy","K_35592",1,0,0,21,0,1,117,119
"Trifolium fragiferum","Enscobase","RBGK","Italy","K_43658",1,0,0,20,0,1,10,10
"Trifolium fragiferum","Enscobase","RBGK","Italy","K_43658",1,0,0,21,0,1,109,110
"Trifolium fragiferum","Enscobase","RBGK","Malta","K_17284",1,0,0,20,0,1,10,10
"Trifolium fragiferum","Enscobase","RBGK","Malta","K_17284",1,0,0,21,0,1,70,70
"Trifolium fragiferum","Enscobase","RBGK","Malta","K_17343",1,0,0,20,0,1,20,20
"Trifolium fragiferum","Enscobase","RBGK","Malta","K_17343",1,0,0,21,0,1,70,70
"Trifolium fragiferum","Enscobase","RBGK","UK","K_128137",1,0,0,16,0,1,20,20
"Trifolium fragiferum","Enscobase","RBGK","UK","K_57635",1,0,0,15,0,1,19,20
"Trifolium fragiferum","Enscobase","RBGK","UK","K_57635",1,0,0,16,0,1,40,40
"Trifolium montanum","Enscobase","RBGK","Bulgaria","K_504841",1,0,0,15,0,1,9,9
"Trifolium montanum","Enscobase","RBGK","Bulgaria","K_504841",1,0,0,20,0,1,10,10
"Trifolium montanum","Enscobase","RBGK","France","K_10849",1,0,0,20,0,1,19,20
"Trifolium montanum","Enscobase","RBGK","France","K_10849",1,0,0,21,0,1,113,118
"Trifolium pratense","Enscobase","PAVIA","Italy","PAV_95PV",0,0,0,20,0,1,2,48
"Trifolium pratense","Enscobase","PAVIA","Italy","PAV_95PV",1,0,0,10,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","France","K_10816",1,0,0,20,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","France","K_10816",1,0,0,21,0,1,145,150
"Trifolium pratense","Enscobase","RBGK","France","K_20127",1,0,0,15,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","France","K_20127",1,0,0,16,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","France","K_37851",1,0,0,16,1,1,21,29
"Trifolium pratense","Enscobase","RBGK","France","K_37851",1,0,0,21,0,1,46,50
"Trifolium pratense","Enscobase","RBGK","France","K_37851",1,1,0,20,0,1,8,10
"Trifolium pratense","Enscobase","RBGK","Germany","K_11101",1,0,0,20,0,1,48,50
"Trifolium pratense","Enscobase","RBGK","Germany","K_11101",1,0,0,21,0,1,150,150
"Trifolium pratense","Enscobase","RBGK","Germany","K_11802",1,0,0,20,0,1,19,20
"Trifolium pratense","Enscobase","RBGK","Germany","K_11802",1,0,0,21,0,1,104,120
"Trifolium pratense","Enscobase","RBGK","Germany","K_6002",1,0,0,20,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","Germany","K_6002",1,0,0,21,0,1,116,120
"Trifolium pratense","Enscobase","RBGK","Greece","K_10838",1,0,0,20,0,1,49,50
"Trifolium pratense","Enscobase","RBGK","Greece","K_10838",1,0,0,21,0,1,136,150
"Trifolium pratense","Enscobase","RBGK","Greece","K_20530",1,0,0,20,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","Greece","K_20530",1,0,0,21,0,1,112,120
"Trifolium pratense","Enscobase","RBGK","Greece","K_27621",1,0,0,20,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","Greece","K_27621",1,0,0,21,0,1,110,120
"Trifolium pratense","Enscobase","RBGK","Greece","K_30841",1,0,0,20,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","Greece","K_30841",1,0,0,21,0,1,108,119
"Trifolium pratense","Enscobase","RBGK","Greece","K_35248",1,0,0,20,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","Greece","K_35248",1,0,0,21,0,1,106,120
"Trifolium pratense","Enscobase","RBGK","Greece","K_36430",1,0,0,20,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","Greece","K_36430",1,0,0,21,0,1,106,120
"Trifolium pratense","Enscobase","RBGK","Greece","K_42905",1,0,0,20,0,1,10,10
"Trifolium pratense","Enscobase","RBGK","Greece","K_42905",1,0,0,21,0,1,99,110
"Trifolium pratense","Enscobase","RBGK","Greece","K_56203",1,0,0,20,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","Greece","K_56203",1,0,0,21,0,1,112,119
"Trifolium pratense","Enscobase","RBGK","Italy","K_35695",1,0,0,20,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","Italy","K_35695",1,0,0,21,0,1,118,120
"Trifolium pratense","Enscobase","RBGK","Italy","K_35776",1,0,0,20,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","Italy","K_35776",1,0,0,21,0,1,118,120
"Trifolium pratense","Enscobase","RBGK","Italy","K_43669",1,0,0,20,0,1,8,9
"Trifolium pratense","Enscobase","RBGK","Italy","K_43669",1,0,0,21,0,1,88,110
"Trifolium pratense","Enscobase","RBGK","Italy","K_43795",1,0,0,20,0,1,19,20
"Trifolium pratense","Enscobase","RBGK","Italy","K_43795",1,0,0,21,0,1,117,120
"Trifolium pratense","Enscobase","RBGK","Italy","K_6909",1,0,0,20,0,1,17,19
"Trifolium pratense","Enscobase","RBGK","Italy","K_6909",1,0,0,21,0,1,115,119
"Trifolium pratense","Enscobase","RBGK","UK","K_39877",1,0,0,15,0,1,10,10
"Trifolium pratense","Enscobase","RBGK","UK","K_39877",1,0,0,16,0,1,30,30
"Trifolium pratense","Enscobase","RBGK","UK","K_40026",1,0,0,15,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","UK","K_40026",1,0,0,16,0,1,70,70
"Trifolium pratense","Enscobase","RBGK","UK","K_49535",1,0,0,15,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","UK","K_49535",1,0,0,16,0,1,70,70
"Trifolium pratense","Enscobase","RBGK","UK","K_58300",1,0,0,10,0,1,20,20
"Trifolium pratense","Enscobase","RBGK","UK","K_58300",1,0,0,11,0,1,68,70
"Trifolium pratense","Enscobase","RBGK","UK","K_58481",1,0,0,10,0,1,17,20
"Trifolium pratense","Enscobase","RBGK","UK","K_58481",1,0,0,11,0,1,40,40
"Trifolium pratense","SOSPRADERAS","SOSPRADERAS","France","SOS214",0,0,0,9,1,1,21,93
"Trifolium pratense","SOSPRADERAS","SOSPRADERAS","France","SOS214",0,0,0,17,1,1,4,84
"Trifolium pratense","SOSPRADERAS","SOSPRADERAS","France","SOS214",0,0,0,25,1,1,20,88
"Trifolium pratense","SOSPRADERAS","SOSPRADERAS","France","SOS214",1,0,0,9,1,1,98,99
"Trifolium pratense","SOSPRADERAS","SOSPRADERAS","France","SOS214",1,0,0,17,1,1,83,83
"Trifolium pratense","SOSPRADERAS","SOSPRADERAS","France","SOS214",1,0,0,25,1,1,99,100
"Trifolium pratense","SOSPRADERAS","SOSPRADERAS","Portugal","SOS183",0,0,0,17,1,1,44,87
"Trifolium pratense","SOSPRADERAS","SOSPRADERAS","Portugal","SOS183",1,0,0,17,1,1,87,93
"Trifolium pratense","SOSPRADERAS","SOSPRADERAS","Spain","SOS197",0,0,0,17,1,1,4,93
"Trifolium pratense","SOSPRADERAS","SOSPRADERAS","Spain","SOS197",1,0,0,17,1,1,97,97
"Trifolium pratense","SOSPRADERAS","SOSPRADERAS","Spain","SOS227",0,0,0,17,1,1,15,89
"Trifolium pratense","SOSPRADERAS","SOSPRADERAS","Spain","SOS227",1,0,0,17,1,1,86,86
"Trifolium repens","Enscobase","PAVIA","Italy","PAV_53PV",0,0,1,20,1,1,16,42
"Trifolium repens","Enscobase","PAVIA","Italy","PAV_94PV",0,0,0,20,0,1,2,25
"Trifolium repens","Enscobase","PAVIA","Italy","PAV_94PV",1,0,0,20,0,1,25,25
"Trifolium repens","Enscobase","RBGK","Germany","K_20482",0,0,0,21,0,1,87,100
"Trifolium repens","Enscobase","RBGK","Germany","K_20482",1,0,0,21,0,1,39,40
"Trifolium repens","Enscobase","RBGK","Germany","K_20493",1,0,0,21,0,1,126,140
"Trifolium repens","Enscobase","RBGK","Greece","K_10894",1,0,0,20,0,1,17,20
"Trifolium repens","Enscobase","RBGK","Greece","K_10894",1,0,0,21,0,1,119,120
"Trifolium repens","Enscobase","RBGK","Greece","K_20563",1,0,0,20,0,1,49,50
"Trifolium repens","Enscobase","RBGK","Greece","K_20563",1,0,0,21,0,1,136,148
"Trifolium repens","Enscobase","RBGK","Greece","K_26152",1,0,0,20,0,1,17,19
"Trifolium repens","Enscobase","RBGK","Greece","K_26152",1,0,0,21,0,1,110,119
"Trifolium repens","Enscobase","RBGK","Greece","K_26325",1,0,0,20,0,1,19,20
"Trifolium repens","Enscobase","RBGK","Greece","K_26325",1,0,0,21,0,1,133,140
"Trifolium repens","Enscobase","RBGK","Greece","K_29599",1,0,0,21,0,1,197,200
"Trifolium repens","Enscobase","RBGK","Greece","K_30944",1,0,0,20,0,1,20,20
"Trifolium repens","Enscobase","RBGK","Greece","K_30944",1,0,0,21,0,1,120,120
"Trifolium repens","Enscobase","RBGK","Greece","K_31033",1,0,0,20,0,1,20,20
"Trifolium repens","Enscobase","RBGK","Greece","K_31033",1,0,0,21,0,1,108,120
"Trifolium repens","Enscobase","RBGK","Greece","K_31642",1,0,0,20,0,1,19,20
"Trifolium repens","Enscobase","RBGK","Greece","K_31642",1,0,0,21,0,1,104,119
"Trifolium repens","Enscobase","RBGK","Greece","K_32203",1,0,0,20,0,1,20,20
"Trifolium repens","Enscobase","RBGK","Greece","K_32203",1,0,0,21,0,1,136,140
"Trifolium repens","Enscobase","RBGK","Greece","K_32247",1,0,0,20,0,1,20,20
"Trifolium repens","Enscobase","RBGK","Greece","K_32247",1,0,0,21,0,1,122,130
"Trifolium repens","Enscobase","RBGK","Italy","K_22556",1,0,0,20,0,1,20,20
"Trifolium repens","Enscobase","RBGK","Italy","K_22556",1,0,0,21,0,1,116,120
"Trifolium repens","Enscobase","RBGK","Italy","K_35569",1,0,0,20,0,1,50,50
"Trifolium repens","Enscobase","RBGK","Italy","K_35569",1,0,0,21,0,1,137,149
"Trifolium repens","Enscobase","RBGK","Italy","K_35710",1,0,0,20,0,1,46,50
"Trifolium repens","Enscobase","RBGK","Italy","K_35710",1,0,0,21,0,1,147,150
"Trifolium repens","Enscobase","RBGK","Italy","K_35813",1,0,0,20,0,1,50,50
"Trifolium repens","Enscobase","RBGK","Italy","K_35813",1,0,0,21,0,1,148,150
"Trifolium repens","Enscobase","RBGK","Italy","K_35905",1,0,0,20,0,1,50,50
"Trifolium repens","Enscobase","RBGK","Italy","K_35905",1,0,0,21,0,1,145,150
"Trifolium repens","Enscobase","RBGK","Italy","K_36072",1,0,0,20,0,1,50,50
"Trifolium repens","Enscobase","RBGK","Italy","K_36072",1,0,0,21,0,1,150,150
"Trifolium repens","Enscobase","RBGK","Italy","K_42846",1,0,0,20,0,1,9,10
"Trifolium repens","Enscobase","RBGK","Italy","K_42846",1,0,0,21,0,1,107,110
"Trifolium repens","Enscobase","RBGK","Italy","K_43751",1,0,0,20,0,1,9,10
"Trifolium repens","Enscobase","RBGK","Italy","K_43751",1,0,0,21,0,1,98,110
"Trifolium repens","Enscobase","RBGK","Italy","K_6013",1,0,0,20,0,1,19,20
"Trifolium repens","Enscobase","RBGK","Italy","K_6013",1,0,0,21,0,1,115,120
"Trifolium repens","Enscobase","RBGK","Switzerland","K_37770",1,0,0,21,0,1,105,120
"Trifolium repens","Enscobase","RBGK","UK","K_39844",1,0,0,10,0,1,23,23
"Trifolium repens","Enscobase","RBGK","UK","K_39844",1,0,0,11,0,1,70,70
"Trifolium repens","Enscobase","RBGK","UK","K_49579",1,0,0,15,0,1,50,50
"Trifolium repens","Enscobase","RBGK","UK","K_49579",1,0,0,16,0,1,100,100
"Trifolium repens","Enscobase","RBGK","UK","K_49580",1,0,0,11,0,1,50,50
"Trifolium repens","Enscobase","RBGK","UK","K_49580",1,0,0,15,0,1,50,50
"Trifolium repens","Enscobase","RBGK","UK","K_49580",1,0,0,16,0,1,100,100
"Trifolium repens","Enscobase","RBGK","UK","K_58492",1,0,0,10,0,1,20,20
"Trifolium repens","Enscobase","RBGK","UK","K_58492",1,0,0,11,0,1,40,40
"Trifolium repens","Enscobase","RBGK","UK","K_86376",1,0,0,16,0,1,49,50
"Trifolium repens","Enscobase","RBGK","UK","K_86376",1,0,0,21,0,1,99,99
"Trifolium repens","Enscobase","RBGK","UK","K_9335",1,0,0,20,0,1,46,46
"Trifolium repens","Enscobase","RBGK","UK","K_9335",1,0,0,21,0,1,95,100
"Trifolium repens","SOSPRADERAS","SOSPRADERAS","France","SOS215",0,0,0,17,1,1,5,85
"Trifolium repens","SOSPRADERAS","SOSPRADERAS","France","SOS215",1,0,0,17,1,1,96,96
"Trifolium repens","SOSPRADERAS","SOSPRADERAS","Portugal","SOS224",0,0,0,17,1,1,15,91
"Trifolium repens","SOSPRADERAS","SOSPRADERAS","Portugal","SOS224",1,0,0,17,1,1,94,94
"Trifolium repens","SOSPRADERAS","SOSPRADERAS","Spain","SOS241",0,0,0,9,1,1,18,89
"Trifolium repens","SOSPRADERAS","SOSPRADERAS","Spain","SOS241",0,0,0,17,1,1,10,93
"Trifolium repens","SOSPRADERAS","SOSPRADERAS","Spain","SOS241",0,0,0,25,1,1,16,95
"Trifolium repens","SOSPRADERAS","SOSPRADERAS","Spain","SOS241",1,0,0,9,1,1,97,99
"Trifolium repens","SOSPRADERAS","SOSPRADERAS","Spain","SOS241",1,0,0,17,1,1,96,96
"Trifolium repens","SOSPRADERAS","SOSPRADERAS","Spain","SOS241",1,0,0,25,1,1,99,100
"Trifolium scabrum","Enscobase","RBGK","Greece","K_25133",1,0,0,20,0,1,20,20
"Trifolium scabrum","Enscobase","RBGK","Greece","K_25133",1,0,0,21,0,1,135,139
"Trifolium scabrum","Enscobase","RBGK","Greece","K_26510",1,0,0,20,0,1,20,20
"Trifolium scabrum","Enscobase","RBGK","Greece","K_26510",1,0,0,21,0,1,139,140
"Trifolium scabrum","Enscobase","RBGK","Greece","K_26668",0,0,0,21,0,1,19,20
"Trifolium scabrum","Enscobase","RBGK","Greece","K_26668",1,0,0,20,0,1,20,20
"Trifolium scabrum","Enscobase","RBGK","Greece","K_26668",1,0,0,21,0,1,40,40
"Trifolium scabrum","Enscobase","RBGK","Greece","K_27296",1,0,0,20,0,1,20,20
"Trifolium scabrum","Enscobase","RBGK","Greece","K_27296",1,0,0,21,0,1,140,140
"Trifolium scabrum","Enscobase","RBGK","UK","K_55424",1,0,0,10,0,1,20,20
"Trifolium scabrum","Enscobase","RBGK","UK","K_55424",1,0,0,11,0,1,100,100
"Trifolium scabrum","Enscobase","RBGK","UK","K_9449",1,0,0,15,0,1,20,20
"Trifolium scabrum","Enscobase","RBGK","UK","K_9449",1,0,0,16,0,1,40,40
"Trifolium strictum","Enscobase","RBGK","Italy","K_55907",1,0,0,20,0,1,20,20
"Trifolium strictum","Enscobase","RBGK","Italy","K_55907",1,0,0,21,0,1,17,20
"Trifolium strictum","Enscobase","RBGK","Italy","K_55907",1,1,0,21,0,1,50,50
"Trifolium strictum","Enscobase","RBGK","UK","K_111333",1,0,0,15,0,1,20,20
"Trifolium strictum","Enscobase","RBGK","UK","K_111333",1,0,0,16,0,1,20,20
"Trifolium strictum","Enscobase","RBGK","UK","K_26912",1,0,0,15,0,1,49,50
"Trifolium strictum","Enscobase","RBGK","UK","K_26912",1,0,0,16,0,1,99,100
"Trisetum flavescens","Enscobase","RBGK","UK","K_17181",0,0,0,15,0,1,28,37
"Trisetum flavescens","Enscobase","RBGK","UK","K_17181",0,0,0,16,0,1,88,93
"Trisetum flavescens","SOSPRADERAS","SOSPRADERAS","France","SOS209",0,0,0,17,1,1,31,35
"Trisetum flavescens","SOSPRADERAS","SOSPRADERAS","France","SOS209",0,0,1,17,1,1,16,16
"Trisetum flavescens","SOSPRADERAS","SOSPRADERAS","Spain","SOS151",0,0,0,9,1,1,44,83
"Trisetum flavescens","SOSPRADERAS","SOSPRADERAS","Spain","SOS151",0,0,0,17,1,1,70,70
"Trisetum flavescens","SOSPRADERAS","SOSPRADERAS","Spain","SOS151",0,0,0,25,1,1,95,100
"Trisetum flavescens","SOSPRADERAS","SOSPRADERAS","Spain","SOS151",0,0,1,9,1,1,45,84
"Trisetum flavescens","SOSPRADERAS","SOSPRADERAS","Spain","SOS151",0,0,1,17,1,1,71,71
"Trisetum flavescens","SOSPRADERAS","SOSPRADERAS","Spain","SOS151",0,0,1,25,1,1,94,96
"Valerianella dentata","Enscobase","RBGK","UK","K_121367",0,0,0,11,0,1,4,20
"Valerianella dentata","Enscobase","RBGK","UK","K_121367",0,0,0,21,0,1,0,20
"Valerianella dentata","Enscobase","RBGK","UK","K_121367",0,0,1,11,0,1,18,18
"Valerianella dentata","Enscobase","RBGK","UK","K_121367",0,1,0,11,0,1,2,20
"Valerianella dentata","Enscobase","RBGK","UK","K_121367",1,0,0,11,0,1,11,20
"Valerianella dentata","Enscobase","RBGK","UK","K_121367",1,0,0,16,0,1,8,20
"Valerianella dentata","Enscobase","RBGK","UK","K_121367",1,0,0,16,1,1,6,20
"Veronica arvensis","Enscobase","BGBM","Germany","B_DE-1710399",0,0,0,22,0,1,4,20
"Veronica arvensis","Enscobase","RBGK","UK","K_114714",0,0,0,10,0,1,20,20
"Veronica arvensis","Enscobase","RBGK","UK","K_114714",0,0,0,13.33333333,1,1,20,20
"Veronica arvensis","Enscobase","RBGK","UK","K_114714",0,0,0,15,0,1,20,20
"Veronica arvensis","Enscobase","RBGK","UK","K_114714",0,0,0,20,0,1,16,20
"Veronica arvensis","Enscobase","RBGK","UK","K_120371",0,0,1,20,0,1,20,20
"Veronica arvensis","Enscobase","RBGK","UK","K_120371",0,0,1,21,0,1,20,20
"Vicia cracca","Enscobase","BGBM","Germany","B_DE-1850606",0,0,0,22,0,1,0,20
"Vicia cracca","Enscobase","RBGK","Austria","K_22578",1,0,0,15,0,1,20,20
"Vicia cracca","Enscobase","RBGK","Austria","K_22578",1,0,0,16,0,1,90,90
"Vicia cracca","Enscobase","RBGK","Italy","K_36902",1,0,0,20,0,1,19,20
"Vicia cracca","Enscobase","RBGK","Italy","K_36902",1,0,0,21,0,1,113,120
"Vicia cracca","Enscobase","RBGK","Italy","K_43865",1,0,0,20,0,1,9,10
"Vicia cracca","Enscobase","RBGK","Italy","K_43865",1,0,0,21,0,1,29,60
"Vicia cracca","Enscobase","RBGK","UK","K_129075",1,0,0,16,0,1,18,20
"Vicia cracca","Enscobase","RBGK","UK","K_137670",1,0,0,21,0,1,10,10
"Vicia sativa","Enscobase","PAVIA","Italy","PAV_108PV",0,0,1,20,1,1,6,28
"Vicia sativa","Enscobase","PAVIA","Italy","PAV_13PV",0,0,0,20,0,1,1,25
"Vicia sativa","Enscobase","PAVIA","Italy","PAV_13PV",1,0,0,20,0,1,25,25
"Vicia sativa","Enscobase","PAVIA","Italy","PAV_26PV",0,0,0,20,0,1,1,23
"Vicia sativa","Enscobase","PAVIA","Italy","PAV_26PV",1,0,0,20,0,1,25,25
"Vicia sativa","Enscobase","RBGK","France","K_11857",1,0,0,20,0,1,49,50
"Vicia sativa","Enscobase","RBGK","France","K_11857",1,0,0,21,0,1,150,150
"Vicia sativa","Enscobase","RBGK","Greece","K_10908",1,0,0,15,0,1,10,10
"Vicia sativa","Enscobase","RBGK","Greece","K_10908",1,0,0,16,0,1,20,20
"Vicia sativa","Enscobase","RBGK","Greece","K_11248",1,0,0,15,0,1,10,10
"Vicia sativa","Enscobase","RBGK","Greece","K_11248",1,0,0,16,0,1,19,20
"Vicia sativa","Enscobase","RBGK","Greece","K_11695",1,0,0,20,0,1,20,20
"Vicia sativa","Enscobase","RBGK","Greece","K_11695",1,0,0,21,0,1,70,70
"Vicia sativa","Enscobase","RBGK","Greece","K_32801",1,0,0,20,0,1,10,10
"Vicia sativa","Enscobase","RBGK","Greece","K_32801",1,0,0,21,0,1,106,120
